Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Previous Purchases
1216,66,Male,Blouse,Clothing,20,L,Pink,Winter,2.6,15
1217,62,Male,Pants,Clothing,32,XL,Lavender,Summer,3.7,3
1218,50,Male,Boots,Footwear,63,XL,Cyan,Fall,2.6,12
1219,55,Male,Boots,Footwear,79,M,Cyan,Spring,3.1,43
1220,19,Male,Sweater,Clothing,23,M,Gold,Winter,2.5,35
1221,67,Male,Gloves,Accessories,64,M,Green,Winter,4.9,36
1222,18,Male,Socks,Clothing,69,M,Red,Winter,4.5,3
1223,58,Male,Jeans,Clothing,69,L,Magenta,Fall,3.4,27
1224,69,Male,Pants,Clothing,24,L,Red,Winter,3.9,21
1225,62,Male,Shorts,Clothing,50,M,Yellow,Summer,3.7,18
1226,28,Male,Gloves,Accessories,97,S,Turquoise,Fall,2.6,16
1227,53,Male,Sandals,Footwear,91,S,Cyan,Fall,3.4,18
1228,27,Male,Blouse,Clothing,37,L,Yellow,Spring,4.9,19
1229,55,Male,Jacket,Outerwear,55,S,Yellow,Winter,3.9,1
1230,34,Male,Jewelry,Accessories,52,XL,Maroon,Winter,3.6,39
1231,25,Male,Hat,Accessories,80,L,Brown,Spring,4.6,49
1232,66,Male,Socks,Clothing,79,M,Gold,Spring,4.0,43
1233,57,Male,Handbag,Accessories,23,M,Charcoal,Summer,3.6,31
1234,46,Male,Pants,Clothing,73,L,Beige,Winter,3.5,40
1235,38,Male,Gloves,Accessories,99,M,Indigo,Fall,4.1,2
1236,23,Male,Sweater,Clothing,22,M,Red,Spring,3.0,46
1237,42,Male,Hat,Accessories,68,M,White,Summer,4.4,35
1238,25,Male,Dress,Clothing,92,S,Charcoal,Spring,4.4,42
1239,55,Male,Pants,Clothing,77,M,Violet,Winter,3.7,3
1240,62,Male,Coat,Outerwear,37,XL,Magenta,Spring,4.8,32
1241,41,Male,Scarf,Accessories,79,L,White,Winter,2.9,48
1242,58,Male,Hoodie,Clothing,51,XL,Pink,Winter,3.1,34
1243,56,Male,Socks,Clothing,27,M,Lavender,Summer,4.0,15
1244,25,Male,Blouse,Clothing,23,S,Pink,Spring,3.0,22
1245,70,Male,Socks,Clothing,76,S,Silver,Summer,3.9,2
1246,42,Male,Dress,Clothing,31,M,Violet,Fall,3.4,30
1247,27,Male,Hoodie,Clothing,60,M,Charcoal,Winter,2.7,27
1248,65,Male,T-shirt,Clothing,99,M,Charcoal,Spring,3.5,18
1249,62,Male,Hat,Accessories,37,XL,Red,Winter,3.0,8
1250,62,Male,Boots,Footwear,50,M,Peach,Winter,4.5,48
1251,52,Male,Jeans,Clothing,26,XL,Purple,Winter,4.1,24
1252,56,Male,Shorts,Clothing,86,XL,Orange,Spring,5.0,43
1253,28,Male,Sandals,Footwear,41,L,Magenta,Fall,4.0,8
1254,39,Male,Sandals,Footwear,23,XL,Red,Winter,4.9,49
1255,54,Male,Sneakers,Footwear,56,XL,Black,Spring,3.3,2
1256,30,Male,Hat,Accessories,68,M,Peach,Fall,4.1,38
1257,45,Male,Coat,Outerwear,48,S,Olive,Winter,3.6,4
1258,68,Male,Dress,Clothing,67,L,Gold,Spring,3.0,31
1259,47,Male,Boots,Footwear,87,XL,Gold,Spring,4.1,34
1260,68,Male,Skirt,Clothing,64,M,Turquoise,Fall,3.9,45
1261,63,Male,Shirt,Clothing,93,XL,Green,Spring,4.1,30
1262,20,Male,Shirt,Clothing,29,L,Maroon,Summer,2.8,2
1263,29,Male,Boots,Footwear,62,L,Brown,Winter,4.8,44
1264,41,Male,Hoodie,Clothing,70,L,Brown,Winter,4.6,1
1265,52,Male,Sweater,Clothing,92,S,Blue,Winter,2.5,1
1266,32,Male,Shirt,Clothing,79,M,Lavender,Spring,2.7,27
1267,20,Male,Blouse,Clothing,31,M,Peach,Fall,4.0,14
1268,47,Male,T-shirt,Clothing,83,S,Gray,Spring,2.7,41
1269,23,Male,Jacket,Outerwear,88,XL,Charcoal,Winter,2.9,25
1270,43,Male,Jewelry,Accessories,53,M,Lavender,Spring,3.0,47
1271,67,Male,Hoodie,Clothing,98,M,Green,Fall,3.3,20
1272,70,Male,Jewelry,Accessories,57,S,Gray,Spring,4.3,42
1273,35,Male,Sandals,Footwear,80,M,Orange,Winter,4.4,16
1274,41,Male,Jeans,Clothing,29,L,Silver,Spring,4.1,32
1275,54,Male,Hat,Accessories,73,M,Olive,Spring,3.1,37
1276,55,Male,Sweater,Clothing,32,S,Turquoise,Fall,4.5,1
1277,51,Male,Boots,Footwear,68,L,Turquoise,Spring,4.8,37
1278,19,Male,Blouse,Clothing,97,L,Green,Spring,5.0,5
1279,28,Male,Shorts,Clothing,98,M,Violet,Fall,2.8,31
1280,63,Male,Hoodie,Clothing,56,L,Charcoal,Fall,3.7,18
1281,30,Male,Pants,Clothing,78,L,White,Winter,4.4,39
1282,29,Male,Belt,Accessories,81,M,Olive,Spring,4.5,8
1283,24,Male,Shirt,Clothing,68,L,Violet,Winter,3.0,20
1284,69,Male,Shirt,Clothing,94,M,Violet,Winter,3.9,23
1285,65,Male,Dress,Clothing,93,M,Black,Spring,3.9,38
1286,64,Male,Gloves,Accessories,99,M,Charcoal,Fall,3.5,45
1287,40,Male,Gloves,Accessories,49,L,Yellow,Winter,4.9,44
1288,24,Male,Jeans,Clothing,28,XL,Blue,Winter,3.4,20
1289,66,Male,Belt,Accessories,93,XL,Charcoal,Winter,4.1,34
1290,35,Male,Jacket,Outerwear,24,M,Red,Fall,2.9,10
1291,67,Male,Skirt,Clothing,35,M,Indigo,Spring,3.4,3
1292,69,Male,Sandals,Footwear,68,S,Beige,Spring,3.2,23
1293,26,Male,Belt,Accessories,61,M,Maroon,Summer,3.9,42
1294,23,Male,Sweater,Clothing,74,XL,Yellow,Fall,4.1,30
1295,27,Male,Shirt,Clothing,64,M,Silver,Summer,4.5,21
1296,30,Male,Sneakers,Footwear,60,M,Olive,Fall,2.8,50
1297,48,Male,Jeans,Clothing,29,S,Teal,Spring,2.8,16
1298,44,Male,Sandals,Footwear,85,M,Silver,Summer,4.6,32
1299,29,Male,Pants,Clothing,81,S,Indigo,Summer,3.0,14
1300,29,Male,Belt,Accessories,23,L,Teal,Fall,3.6,42
1301,67,Male,T-shirt,Clothing,100,M,Charcoal,Spring,4.5,47
1302,42,Male,Shirt,Clothing,54,M,Orange,Fall,5.0,21
1303,23,Male,Sneakers,Footwear,25,M,Gold,Fall,2.9,37
1304,34,Male,Blouse,Clothing,32,L,Silver,Summer,3.1,10
1305,64,Male,Backpack,Accessories,63,S,Orange,Spring,4.0,18
1306,31,Male,Pants,Clothing,56,XL,Peach,Spring,4.5,2
1307,54,Male,Sweater,Clothing,33,L,Brown,Winter,4.5,40
1308,23,Male,Coat,Outerwear,32,L,Black,Summer,3.1,43
1309,59,Male,Dress,Clothing,38,L,Red,Summer,4.4,14
1310,32,Male,Blouse,Clothing,21,L,Lavender,Summer,4.7,41
1311,43,Male,Hoodie,Clothing,59,L,Brown,Winter,3.1,38
1312,32,Male,Shoes,Footwear,87,M,Maroon,Fall,4.2,12
1313,66,Male,T-shirt,Clothing,79,M,Violet,Winter,3.0,19
1314,70,Male,Shoes,Footwear,28,M,Lavender,Summer,2.6,23
1315,42,Male,Boots,Footwear,67,S,Magenta,Summer,3.4,49
1316,56,Male,Shorts,Clothing,75,L,Green,Spring,4.2,29
1317,28,Male,Belt,Accessories,32,S,Lavender,Spring,4.6,14
1318,28,Male,Pants,Clothing,43,M,Green,Spring,2.8,19
1319,52,Male,Shorts,Clothing,93,M,Maroon,Spring,2.7,19
1320,65,Male,Sunglasses,Accessories,24,M,Magenta,Spring,4.0,48
1321,56,Male,Hat,Accessories,31,XL,Teal,Fall,3.1,19
1322,59,Male,T-shirt,Clothing,84,L,Orange,Winter,3.7,45
1323,23,Male,Pants,Clothing,74,M,Violet,Winter,4.0,17
1324,58,Male,Shorts,Clothing,62,M,Yellow,Spring,4.6,15
1325,39,Male,Jewelry,Accessories,77,S,Orange,Summer,3.8,11
1326,28,Male,Backpack,Accessories,73,L,Gold,Summer,3.5,1
1327,40,Male,Shoes,Footwear,50,M,Indigo,Spring,4.6,17
1328,52,Male,Coat,Outerwear,40,M,Turquoise,Winter,2.8,37
1329,37,Male,Sweater,Clothing,97,M,Orange,Winter,3.7,40
1330,70,Male,Gloves,Accessories,63,M,Indigo,Fall,3.3,50
1331,30,Male,Handbag,Accessories,65,M,Charcoal,Fall,2.9,20
1332,38,Male,Socks,Clothing,91,M,Lavender,Spring,3.2,8
1333,66,Male,Hoodie,Clothing,60,S,Gold,Spring,4.3,16
1334,29,Male,Pants,Clothing,69,M,Lavender,Winter,2.7,9
1335,46,Male,Coat,Outerwear,52,S,White,Spring,4.2,12
1336,56,Male,Boots,Footwear,49,M,Lavender,Fall,4.8,26
1337,23,Male,Sneakers,Footwear,85,M,Charcoal,Spring,4.8,44
1338,37,Male,Sweater,Clothing,86,L,Silver,Spring,3.4,19
1339,56,Male,Handbag,Accessories,51,S,Yellow,Winter,2.6,43
1340,36,Male,Belt,Accessories,56,L,Olive,Winter,5.0,5
1341,40,Male,Belt,Accessories,72,M,Peach,Fall,4.4,5
1342,26,Male,Hoodie,Clothing,27,XL,Yellow,Fall,2.9,31
1343,57,Male,Sunglasses,Accessories,43,XL,Yellow,Summer,3.4,11
1344,68,Male,Sneakers,Footwear,56,M,Indigo,Spring,3.4,34
1345,56,Male,T-shirt,Clothing,37,S,Violet,Fall,4.9,14
1346,40,Male,Dress,Clothing,21,M,White,Fall,3.6,42
1347,44,Male,Hoodie,Clothing,91,L,White,Winter,3.0,15
1348,44,Male,Sweater,Clothing,95,M,Cyan,Summer,3.9,47
1349,19,Male,Belt,Accessories,54,XL,Purple,Spring,3.2,23
1350,21,Male,Socks,Clothing,36,XL,Black,Spring,3.2,23
1351,31,Male,Sunglasses,Accessories,71,M,Orange,Fall,4.3,1
1352,30,Male,Coat,Outerwear,31,L,Maroon,Summer,2.8,28
1353,65,Male,Hat,Accessories,89,XL,Orange,Spring,4.5,37
1354,39,Male,Pants,Clothing,83,M,Teal,Winter,4.1,4
1355,64,Male,Backpack,Accessories,42,M,Gray,Spring,3.6,21
1356,59,Male,Shorts,Clothing,91,M,Blue,Summer,3.0,50
1357,49,Male,Jacket,Outerwear,61,M,Cyan,Spring,4.0,34
1358,24,Male,Backpack,Accessories,66,S,Red,Summer,3.5,20
1359,19,Male,Scarf,Accessories,22,XL,Pink,Spring,2.5,25
1360,27,Male,Hoodie,Clothing,68,S,Cyan,Winter,4.3,26
1361,56,Male,Skirt,Clothing,43,L,Black,Fall,2.8,4
1362,49,Male,Dress,Clothing,32,M,Beige,Fall,3.7,39
1363,41,Male,Coat,Outerwear,46,M,Gray,Fall,4.3,29
1364,36,Male,Blouse,Clothing,90,L,Red,Summer,4.0,47
1365,68,Male,Hat,Accessories,75,L,Yellow,Fall,4.7,5
1366,28,Male,Handbag,Accessories,69,M,Magenta,Winter,4.5,18
1367,45,Male,Belt,Accessories,40,M,Magenta,Fall,3.1,10
1368,60,Male,Belt,Accessories,63,S,Black,Fall,3.8,25
1369,21,Male,Shirt,Clothing,36,L,Orange,Summer,4.9,2
1370,32,Male,Shoes,Footwear,75,M,Green,Winter,3.2,48
1371,27,Male,Scarf,Accessories,67,L,Peach,Summer,2.9,41
1372,40,Male,Pants,Clothing,64,M,Charcoal,Spring,2.8,42
1373,64,Male,Blouse,Clothing,61,M,Gray,Fall,4.0,44
1374,18,Male,Gloves,Accessories,40,L,Turquoise,Winter,2.6,6
1375,22,Male,Handbag,Accessories,97,M,Red,Fall,2.7,5
1376,42,Male,Sneakers,Footwear,31,L,Brown,Spring,4.1,8
1377,57,Male,Sandals,Footwear,65,L,Pink,Spring,5.0,24
1378,33,Male,Sunglasses,Accessories,54,L,Olive,Spring,3.0,42
1379,37,Male,Jacket,Outerwear,49,XL,Lavender,Fall,3.6,24
1380,21,Male,T-shirt,Clothing,64,L,Purple,Fall,2.8,38
1381,51,Male,Sneakers,Footwear,35,S,Beige,Winter,4.6,41
1382,30,Male,Shoes,Footwear,86,L,Green,Winter,2.9,48
1383,68,Male,Jacket,Outerwear,55,L,Brown,Winter,4.8,16
1384,36,Male,Scarf,Accessories,58,M,Beige,Spring,3.3,4
1385,46,Male,Sneakers,Footwear,96,M,Beige,Fall,4.6,8
1386,41,Male,Jewelry,Accessories,64,M,Indigo,Fall,2.6,1
1387,68,Male,Jacket,Outerwear,56,M,Silver,Fall,4.0,4
1388,21,Male,Blouse,Clothing,85,M,Gold,Winter,3.8,20
1389,62,Male,Dress,Clothing,23,M,Lavender,Spring,3.9,40
1390,59,Male,Scarf,Accessories,72,L,Orange,Fall,2.6,8
1391,25,Male,Hat,Accessories,38,M,Maroon,Summer,4.3,42
1392,53,Male,Blouse,Clothing,29,S,White,Winter,3.6,38
1393,31,Male,Gloves,Accessories,46,M,Yellow,Spring,4.2,34
1394,46,Male,Gloves,Accessories,58,L,Yellow,Spring,3.9,14
1395,26,Male,Coat,Outerwear,43,L,Magenta,Fall,4.7,39
1396,47,Male,Scarf,Accessories,32,L,Turquoise,Spring,2.8,40
1397,37,Male,Pants,Clothing,30,XL,Lavender,Winter,3.0,49
1398,55,Male,Sunglasses,Accessories,67,S,Magenta,Summer,4.7,33
1399,30,Male,Dress,Clothing,45,M,Cyan,Summer,2.5,25
1400,19,Male,Hat,Accessories,81,M,Olive,Winter,3.1,48
1401,36,Male,Backpack,Accessories,23,M,Red,Fall,3.6,22
1402,23,Male,Sandals,Footwear,59,M,Blue,Fall,3.5,1
1403,62,Male,Sunglasses,Accessories,21,L,White,Summer,3.1,47
1404,26,Male,Backpack,Accessories,20,M,Peach,Spring,3.6,20
1405,36,Male,Jewelry,Accessories,28,M,Charcoal,Winter,3.5,10
1406,33,Male,Socks,Clothing,100,M,Peach,Winter,2.7,39
1407,32,Male,Shirt,Clothing,46,L,Turquoise,Spring,3.6,15
1408,56,Male,Handbag,Accessories,61,XL,Charcoal,Spring,4.5,11
1409,58,Male,Blouse,Clothing,58,M,Yellow,Winter,4.1,38
1410,34,Male,Backpack,Accessories,50,M,Blue,Spring,4.2,41
1411,61,Male,Hat,Accessories,93,M,Purple,Summer,4.0,18
1412,48,Male,Skirt,Clothing,24,L,Green,Summer,2.8,13
1413,25,Male,Shorts,Clothing,100,M,Charcoal,Summer,2.6,43
1414,51,Male,Blouse,Clothing,79,S,Indigo,Fall,2.7,12
1415,29,Male,Socks,Clothing,51,M,Black,Summer,4.5,3
1416,54,Male,Belt,Accessories,90,M,Blue,Winter,3.7,12
1417,48,Male,Boots,Footwear,56,L,Silver,Summer,3.4,46
1418,62,Male,Shorts,Clothing,25,S,Brown,Spring,4.6,21
1419,18,Male,Shirt,Clothing,75,M,Violet,Summer,4.1,23
1420,43,Male,Handbag,Accessories,75,M,Orange,Summer,2.6,4
1421,22,Male,Jeans,Clothing,53,XL,Gray,Summer,4.6,45
1422,68,Male,Dress,Clothing,100,S,Gold,Spring,3.0,24
1423,44,Male,Dress,Clothing,27,L,Charcoal,Fall,3.4,3
1424,51,Male,Sandals,Footwear,60,S,Black,Fall,3.5,12
1425,66,Male,Jacket,Outerwear,23,S,Indigo,Fall,3.5,34
1426,59,Male,Coat,Outerwear,40,S,White,Winter,3.7,39
1427,60,Male,Pants,Clothing,38,M,Yellow,Summer,4.8,35
1428,31,Male,Backpack,Accessories,90,S,Orange,Summer,4.9,8
1429,20,Male,Blouse,Clothing,97,S,Green,Summer,4.9,42
1430,24,Male,Skirt,Clothing,38,L,Gold,Fall,4.7,6
1431,48,Male,Sandals,Footwear,30,S,Orange,Summer,4.9,3
1432,39,Male,Pants,Clothing,88,M,Cyan,Fall,2.9,29
1433,34,Male,Hat,Accessories,33,L,Black,Winter,4.4,32
1434,70,Male,Hoodie,Clothing,60,L,Yellow,Winter,3.2,45
1435,59,Male,Sweater,Clothing,64,L,Maroon,Summer,4.6,21
1436,45,Male,Scarf,Accessories,95,XL,Black,Fall,4.0,41
1437,35,Male,Sneakers,Footwear,83,M,Gray,Winter,3.7,23
1438,69,Male,Boots,Footwear,97,XL,Orange,Winter,4.2,14
1439,58,Male,Coat,Outerwear,38,M,Cyan,Spring,2.9,24
1440,25,Male,Boots,Footwear,48,M,Magenta,Summer,4.8,25
1441,27,Male,Sandals,Footwear,76,M,Pink,Spring,4.4,13
1442,34,Male,Pants,Clothing,25,S,Turquoise,Summer,3.4,3
1443,53,Male,Hoodie,Clothing,92,S,Violet,Spring,2.8,42
1444,58,Male,Sandals,Footwear,47,L,Teal,Fall,4.2,2
1445,32,Male,Sweater,Clothing,36,L,Pink,Fall,3.8,26
1446,64,Male,Belt,Accessories,51,M,Gold,Fall,3.1,24
1447,63,Male,Jeans,Clothing,35,XL,Red,Summer,3.2,6
1448,23,Male,Hoodie,Clothing,57,S,Beige,Summer,3.0,25
1449,64,Male,Boots,Footwear,95,M,Black,Summer,3.6,11
1450,18,Male,Socks,Clothing,41,L,Lavender,Winter,2.5,20
1451,25,Male,Dress,Clothing,44,S,Teal,Winter,3.4,25
1452,54,Male,Jacket,Outerwear,34,M,Maroon,Fall,2.5,35
1453,60,Male,Jacket,Outerwear,25,L,Blue,Spring,4.7,11
1454,36,Male,Boots,Footwear,93,S,Teal,Winter,3.2,41
1455,66,Male,Sneakers,Footwear,50,L,Maroon,Winter,2.9,17
1456,60,Male,Pants,Clothing,79,L,Silver,Fall,4.9,1
1457,59,Male,Coat,Outerwear,100,S,Olive,Spring,2.7,30
1458,58,Male,Shirt,Clothing,57,S,Gray,Spring,4.7,47
1459,35,Male,Sweater,Clothing,28,M,Peach,Spring,2.9,34
1460,20,Male,Shoes,Footwear,35,L,Yellow,Winter,4.8,18
1461,70,Male,Boots,Footwear,85,L,Violet,Fall,4.6,33
1462,54,Male,Sunglasses,Accessories,95,S,Red,Summer,5.0,42
1463,38,Male,Sneakers,Footwear,90,S,Charcoal,Summer,4.8,2
1464,54,Male,Jewelry,Accessories,49,M,Beige,Summer,4.9,1
1465,33,Male,Belt,Accessories,92,M,Peach,Winter,4.6,23
1466,46,Male,Gloves,Accessories,72,XL,Violet,Winter,3.9,42
1467,58,Male,Shorts,Clothing,71,M,Green,Summer,4.5,3
1468,30,Male,Jewelry,Accessories,27,XL,Olive,Winter,4.7,16
1469,42,Male,Gloves,Accessories,39,S,Silver,Fall,3.9,46
1470,28,Male,Jewelry,Accessories,98,M,Purple,Winter,4.4,31
1471,43,Male,Sandals,Footwear,27,M,Silver,Spring,3.9,15
1472,31,Male,Jewelry,Accessories,71,S,Gray,Spring,2.8,48
1473,39,Male,Hat,Accessories,24,L,Turquoise,Spring,3.5,11
1474,69,Male,Shorts,Clothing,63,M,Violet,Fall,4.3,20
1475,31,Male,Sweater,Clothing,72,S,Pink,Fall,3.9,6
1476,44,Male,Blouse,Clothing,61,M,Teal,Spring,4.0,24
1477,39,Male,Hat,Accessories,56,M,Magenta,Fall,4.1,18
1478,24,Male,Belt,Accessories,32,XL,Silver,Summer,4.3,1
1479,28,Male,Gloves,Accessories,23,M,Blue,Summer,4.2,13
1480,48,Male,Coat,Outerwear,100,L,Black,Spring,4.0,2
1481,39,Male,Jewelry,Accessories,74,M,Gold,Fall,3.6,26
1482,64,Male,Skirt,Clothing,33,S,Gray,Spring,3.3,31
1483,28,Male,Gloves,Accessories,67,S,Magenta,Spring,4.1,43
1484,39,Male,Jewelry,Accessories,61,S,Yellow,Summer,4.7,12
1485,49,Male,Shorts,Clothing,46,M,Teal,Summer,4.4,22
1486,22,Male,Gloves,Accessories,56,L,Red,Spring,3.4,3
1487,25,Male,Sneakers,Footwear,73,S,Yellow,Spring,5.0,23
1488,40,Male,Skirt,Clothing,44,L,Black,Summer,4.6,26
1489,23,Male,Hat,Accessories,44,L,Pink,Winter,4.0,37
1490,24,Male,Jewelry,Accessories,26,XL,Magenta,Summer,4.1,42
1491,66,Male,Sneakers,Footwear,52,L,Olive,Spring,4.9,15
1492,27,Male,Shirt,Clothing,54,S,Black,Summer,2.7,10
1493,62,Male,Jacket,Outerwear,38,M,Maroon,Summer,4.5,3
1494,70,Male,Belt,Accessories,44,S,Gold,Fall,2.7,44
1495,43,Male,T-shirt,Clothing,76,M,Gray,Spring,3.0,23
1496,45,Male,Jewelry,Accessories,23,M,Brown,Winter,4.5,6
1497,63,Male,T-shirt,Clothing,98,M,Purple,Winter,5.0,9
1498,69,Male,Jacket,Outerwear,33,S,Magenta,Spring,3.8,16
1499,59,Male,Sweater,Clothing,32,M,Teal,Summer,3.1,46
1500,19,Male,Boots,Footwear,85,S,Olive,Fall,3.4,24
1501,63,Male,Jeans,Clothing,69,L,Maroon,Summer,4.8,22
1502,37,Male,Jeans,Clothing,55,XL,Silver,Spring,2.7,13
1503,37,Male,Pants,Clothing,66,M,Black,Summer,3.2,20
1504,50,Male,Jacket,Outerwear,30,M,Maroon,Fall,3.9,46
1505,60,Male,Jacket,Outerwear,80,M,Teal,Winter,4.2,10
1506,46,Male,Belt,Accessories,20,M,Teal,Summer,3.0,39
1507,35,Male,Shirt,Clothing,30,L,Beige,Fall,3.0,44
1508,66,Male,Dress,Clothing,86,S,Maroon,Winter,3.7,7
1509,35,Male,Blouse,Clothing,84,L,Beige,Spring,4.4,3
1510,20,Male,Dress,Clothing,54,XL,White,Summer,4.6,44
1511,55,Male,Blouse,Clothing,30,XL,Gray,Fall,3.0,31
1512,34,Male,Dress,Clothing,91,M,Violet,Winter,3.6,48
1513,60,Male,Sneakers,Footwear,23,L,Silver,Winter,3.9,18
1514,22,Male,Socks,Clothing,35,M,Red,Spring,4.1,27
1515,26,Male,Shoes,Footwear,90,L,Brown,Winter,3.9,1
1516,39,Male,Jeans,Clothing,93,S,Turquoise,Fall,3.9,34
1517,20,Male,Jeans,Clothing,68,L,Indigo,Winter,4.5,5
1518,57,Male,Gloves,Accessories,41,M,Violet,Spring,3.4,12
1519,68,Male,Belt,Accessories,73,M,Yellow,Winter,4.1,14
1520,50,Male,Sunglasses,Accessories,73,L,Cyan,Fall,4.9,40
1521,21,Male,Hat,Accessories,66,M,Brown,Summer,4.4,39
1522,29,Male,Backpack,Accessories,59,M,White,Summer,2.7,50
1523,38,Male,Shorts,Clothing,72,L,Yellow,Spring,4.8,5
1524,54,Male,Socks,Clothing,88,M,White,Summer,3.3,35
1525,22,Male,Socks,Clothing,76,L,Pink,Summer,4.4,6
1526,29,Male,Belt,Accessories,31,M,Indigo,Winter,4.6,22
1527,41,Male,Jacket,Outerwear,22,L,White,Summer,3.1,27
1528,26,Male,Hat,Accessories,75,L,Red,Fall,4.5,33
1529,69,Male,T-shirt,Clothing,75,S,Red,Spring,4.0,47
1530,20,Male,Backpack,Accessories,63,M,Lavender,Winter,3.1,48
1531,59,Male,Coat,Outerwear,21,M,Teal,Spring,3.9,22
1532,63,Male,Backpack,Accessories,83,S,Violet,Spring,4.5,8
1533,68,Male,Jacket,Outerwear,46,S,Silver,Winter,4.4,5
1534,50,Male,Shoes,Footwear,59,M,Gold,Summer,3.6,16
1535,55,Male,Blouse,Clothing,66,M,Green,Summer,3.4,26
1536,36,Male,Sandals,Footwear,74,S,Turquoise,Fall,4.0,8
1537,18,Male,Sunglasses,Accessories,82,M,Indigo,Summer,2.6,17
1538,68,Male,Shoes,Footwear,89,L,Black,Spring,3.2,50
1539,56,Male,Dress,Clothing,65,L,Charcoal,Fall,3.2,22
1540,32,Male,Belt,Accessories,55,M,Turquoise,Spring,5.0,19
1541,28,Male,Shorts,Clothing,95,M,Red,Winter,2.9,14
1542,24,Male,Handbag,Accessories,77,S,Indigo,Winter,2.9,35
1543,59,Male,Blouse,Clothing,44,M,Maroon,Winter,3.5,43
1544,56,Male,Jeans,Clothing,89,M,Indigo,Fall,4.0,24
1545,30,Male,Jewelry,Accessories,24,M,Maroon,Spring,3.9,17
1546,48,Male,Belt,Accessories,43,M,Black,Winter,4.9,49
1547,60,Male,Sneakers,Footwear,51,XL,Purple,Summer,3.8,17
1548,46,Male,Hat,Accessories,46,L,Teal,Summer,3.5,40
1549,69,Male,Dress,Clothing,32,M,Silver,Summer,3.7,43
1550,19,Male,Sneakers,Footwear,55,M,Black,Spring,2.9,19
1551,66,Male,Sunglasses,Accessories,26,S,Black,Summer,2.8,40
1552,64,Male,Handbag,Accessories,29,M,Olive,Summer,3.7,13
1553,54,Male,Blouse,Clothing,49,L,Purple,Spring,3.0,20
1554,27,Male,Blouse,Clothing,45,M,Indigo,Spring,4.8,21
1555,64,Male,Shorts,Clothing,48,S,Lavender,Winter,2.7,18
1556,43,Male,Shorts,Clothing,47,S,Cyan,Winter,4.5,44
1557,43,Male,Hoodie,Clothing,57,M,Gold,Fall,2.7,26
1558,27,Male,Backpack,Accessories,34,L,Magenta,Fall,3.5,34
1559,35,Male,Sunglasses,Accessories,75,XL,Teal,Fall,3.5,24
1560,43,Male,Scarf,Accessories,94,L,Beige,Fall,4.5,23
1561,57,Male,Hat,Accessories,84,M,Teal,Winter,3.8,3
1562,50,Male,Scarf,Accessories,38,M,Indigo,Summer,3.8,2
1563,37,Male,Scarf,Accessories,75,M,Purple,Winter,3.2,23
1564,68,Male,Pants,Clothing,44,M,Teal,Fall,4.3,8
1565,22,Male,Backpack,Accessories,33,XL,Turquoise,Summer,4.5,30
1566,58,Male,Sunglasses,Accessories,93,L,Peach,Fall,4.2,48
1567,48,Male,Sneakers,Footwear,99,S,Green,Winter,3.0,21
1568,30,Male,Backpack,Accessories,33,M,Turquoise,Spring,4.1,9
1569,51,Male,Sneakers,Footwear,76,L,Yellow,Spring,4.6,8
1570,20,Male,Skirt,Clothing,63,M,Orange,Summer,2.9,29
1571,30,Male,Pants,Clothing,41,L,Brown,Winter,4.8,3
1572,28,Male,Jewelry,Accessories,88,L,Silver,Winter,4.5,11
1573,37,Male,Skirt,Clothing,92,L,White,Summer,3.4,16
1574,36,Male,T-shirt,Clothing,31,L,Indigo,Summer,4.3,25
1575,18,Male,Skirt,Clothing,25,S,Magenta,Spring,4.2,32
1576,52,Male,Shirt,Clothing,28,M,Turquoise,Spring,3.6,28
1577,56,Male,Dress,Clothing,75,M,White,Spring,3.7,36
1578,68,Male,Boots,Footwear,34,S,Olive,Spring,4.0,7
1579,62,Male,Pants,Clothing,97,S,Maroon,Winter,4.9,2
1580,35,Male,Jacket,Outerwear,80,M,Violet,Summer,3.1,6
1581,65,Male,Sneakers,Footwear,71,L,Cyan,Summer,3.7,30
1582,69,Male,Jewelry,Accessories,77,L,Teal,Fall,4.2,46
1583,28,Male,Belt,Accessories,41,L,Red,Spring,2.5,39
1584,37,Male,Scarf,Accessories,92,XL,Yellow,Summer,4.3,8
1585,41,Male,Blouse,Clothing,95,S,Silver,Spring,3.1,46
1586,37,Male,Sweater,Clothing,25,M,Charcoal,Fall,3.0,40
1587,25,Male,Boots,Footwear,77,M,Purple,Fall,4.0,21
1588,41,Male,Socks,Clothing,99,M,Beige,Summer,3.5,33
1589,48,Male,Belt,Accessories,24,L,Cyan,Winter,3.2,3
1590,42,Male,Sneakers,Footwear,72,M,Silver,Summer,2.7,48
1591,54,Male,Jeans,Clothing,80,S,Pink,Winter,3.0,8
1592,18,Male,Skirt,Clothing,100,L,Gold,Winter,2.9,24
1593,56,Male,Shoes,Footwear,83,M,Cyan,Summer,3.3,10
1594,61,Male,Dress,Clothing,95,M,Black,Spring,4.9,25
1595,40,Male,Handbag,Accessories,41,XL,Charcoal,Summer,3.7,3
1596,34,Male,Backpack,Accessories,35,S,Magenta,Spring,3.5,45
1597,42,Male,Jewelry,Accessories,30,S,Pink,Fall,4.7,15
1598,43,Male,Hat,Accessories,21,XL,Maroon,Winter,2.6,34
